time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-06-15 09:30:00-04:00,MLTrader,d9994ceece574f22bfe91528dd4e1100,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,d9994ceece574f22bfe91528dd4e1100,SPY,sell,market,fill,1,gtc,0.0,1,stock,315.4800109863281,206.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,5583347c8cb0433db2ba56d60d1ac8fa,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,5583347c8cb0433db2ba56d60d1ac8fa,SPY,sell,market,fill,1,gtc,0.0,1,stock,313.489990234375,311.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,3fa37074884d4b749e2a2973192b1aea,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,6d9ca63c9a484e1586ce08b499e63e10,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,d65282228c1249029909dc7a42fc0ef5,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,ec8a8e433da14fc5b3203c2fad86fd81,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,643debafdbae4621a34aaf5b5c6e9f7a,SPY,buy,market,new,1,day,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,65d671efa5244ca5b4343007b74c9e0c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,643debafdbae4621a34aaf5b5c6e9f7a,SPY,buy,market,fill,1,day,0.0,1,stock,306.1600036621094,517.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,65d671efa5244ca5b4343007b74c9e0c,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,478.0,0.0
2020-12-01 09:30:00-05:00,MLTrader,e6762fd5cf734f88b0dfaa25542d36ee,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-12-01 09:30:00-05:00,MLTrader,0de87cc78df64e8699abda5d072c0c1a,SPY,sell,limit,fill,1,day,0.0,1,stock,367.3920043945312,478.0,0.0
2021-07-16 09:30:00-04:00,MLTrader,56a864dab9a54550984c213efc4451fc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2021-07-16 09:30:00-04:00,MLTrader,56a864dab9a54550984c213efc4451fc,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.010009765625,188.0,0.0
2021-10-25 08:30:00-04:00,MLTrader,3cc5a896e55840b1bc332e6dfde2c7f5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2021-10-25 08:30:00-04:00,MLTrader,658ded1e3f38426684b2107dfdb44ed0,SPY,buy,stop,fill,1,day,0.0,1,stock,457.8105102539063,188.0,0.0
2022-01-21 09:30:00-05:00,MLTrader,4627b5f8cc69463698df13c0472fdca7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-01-21 09:30:00-05:00,MLTrader,4627b5f8cc69463698df13c0472fdca7,SPY,sell,market,fill,1,gtc,0.0,1,stock,445.55999755859375,179.0,0.0
2022-03-04 09:30:00-05:00,MLTrader,c7bed91e12dd4fdcb79998ca21c9bd97,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-04 09:30:00-05:00,MLTrader,c7bed91e12dd4fdcb79998ca21c9bd97,SPY,sell,market,fill,1,gtc,0.0,1,stock,431.75,277.0,0.0
2022-03-18 09:30:00-04:00,MLTrader,4e5eca4f621c4cb1b27f275970062cf5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-18 09:30:00-04:00,MLTrader,4e5eca4f621c4cb1b27f275970062cf5,SPY,sell,market,fill,1,gtc,0.0,1,stock,438.0,410.0,0.0
2022-03-24 09:30:00-04:00,MLTrader,4b8c66f683e64b29962a748de161c365,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-03-24 09:30:00-04:00,MLTrader,4b8c66f683e64b29962a748de161c365,SPY,sell,market,fill,1,gtc,0.0,1,stock,451.1600036621094,597.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,223f8c45679d49e2946f72412e97f3ed,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,4c7fa069dd28491a99412492e24733d4,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,277.0,0.0
2022-03-28 08:30:00-04:00,MLTrader,9464e4a82ecc406a967952f32314cffc,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-03-28 08:30:00-04:00,MLTrader,a2008c08071c4196873f4c3dc64188f5,SPY,buy,stop,fill,1,day,0.0,1,stock,460.0199890136719,410.0,0.0
2022-04-22 09:30:00-04:00,MLTrader,542d9b834f5843d98374815c3cda16aa,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-22 09:30:00-04:00,MLTrader,542d9b834f5843d98374815c3cda16aa,SPY,sell,market,fill,1,gtc,0.0,1,stock,436.9100036621094,563.0,0.0
2022-04-27 09:30:00-04:00,MLTrader,c724a3e25ccd4556bfce6d5c6deef8e3,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-27 09:30:00-04:00,MLTrader,c724a3e25ccd4556bfce6d5c6deef8e3,SPY,sell,market,fill,1,gtc,0.0,1,stock,422.2900085449219,874.0,0.0
2022-04-28 09:30:00-04:00,MLTrader,ccfd5b65578541e588c8ed32c08adeeb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-04-28 09:30:00-04:00,MLTrader,ccfd5b65578541e588c8ed32c08adeeb,SPY,sell,market,fill,1,gtc,0.0,1,stock,423.5899963378906,1306.0,0.0
2022-06-10 09:30:00-04:00,MLTrader,1ffcce58980145b396f7608a8579ab28,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-06-10 09:30:00-04:00,MLTrader,1ffcce58980145b396f7608a8579ab28,SPY,sell,market,fill,1,gtc,0.0,1,stock,394.8800048828125,2102.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,35827544ebcc43419dcb1085e1ebe20f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,de756414ddb740e2b4f8014956016423,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b2a907fd43de4b058053e42dd30ab758,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,5b5e637af1264cf9b751d979fd43f110,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d2be050d2346404fbca19b0a6be05c9b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,649602566f704d8f9df82e363ee18aab,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b03151adc50a46fd862f55d6d980a7ba,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,52cbe3521a904e3dbefd421e2486be76,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,8ed8e0a8ca3b4917b64f0d4e37b94151,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,eba7e7dd3859446f9468bf20a25730af,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,d7ffd255deb34a4b938928766a7e3f12,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,23c99bd795734d3ba0b1cfce5e3b4fe6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,48da14fd10d84495a8e6a7064c7d8e50,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,b0ad1c9b02194526b8afa45b30b2b976,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-07-08 09:30:00-04:00,MLTrader,48da14fd10d84495a8e6a7064c7d8e50,SPY,buy,market,fill,1,day,0.0,1,stock,387.2699890136719,5621.0,0.0
2022-07-08 09:30:00-04:00,MLTrader,b0ad1c9b02194526b8afa45b30b2b976,SPY,buy,market,fill,1,gtc,0.0,1,stock,387.2699890136719,3215.0,0.0
2022-09-22 09:30:00-04:00,MLTrader,4ec73a4cbbfd4821bb0716056c347245,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-22 09:30:00-04:00,MLTrader,1cc1d866d6a948ebb4657b0ad5b0700e,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,3215.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,46e396011768466d8f5fe3b55780ffe8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,46e396011768466d8f5fe3b55780ffe8,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,344.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,326ed8564a2d418c814b20c87845efaf,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,326ed8564a2d418c814b20c87845efaf,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,513.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,d793a946772840dab9a26c93979e0d20,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,4f58d561ea8c41aa93adc5de80d02674,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,344.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,8dd65ba47a3045dbbcefedf572337e2c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,2f6aa0a85280428ea2cc66cb7785b861,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,513.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,2fff2331b2994ee6b074cb37d4f7a785,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,2fff2331b2994ee6b074cb37d4f7a785,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,302.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,51708c65e12143e387acbb2c27f44e1c,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,288326c1e19447abb9b080ec95d87b3e,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,302.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,fd3df18668a54f70bc1b7989d68946bc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,fd3df18668a54f70bc1b7989d68946bc,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,280.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,92362e9e54a24b47b6b1b6b36e309897,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,b0f7fbe3f6794ce8a9806ede88fa5d5b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,99977c1891074730bbea9048ba03d9bc,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,45edc35f5fe94f52b820ae9741ecca67,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,99977c1891074730bbea9048ba03d9bc,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,280.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,45edc35f5fe94f52b820ae9741ecca67,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,402.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,f8238a3305d1468bb69249bcbadc2202,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,425b53a9e66a4826876fe812874b6653,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,2cacdaa96e624118a0b55759d4ce5420,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,cbda13205b44449b90b11a98e5f606db,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,2cacdaa96e624118a0b55759d4ce5420,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,402.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,cbda13205b44449b90b11a98e5f606db,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,60.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,7bf15de2c9874b509defc877de5ed0f8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,7bf15de2c9874b509defc877de5ed0f8,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,287.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,a617a49a62254b199d852bba8293ab9e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,36d5c9af78fc4df494eaa33534ed34ea,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,60.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,a420be0822ab4fd19fd961ab14323ea5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,a420be0822ab4fd19fd961ab14323ea5,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,389.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,760305e7ebd344459839c55d04c80cd5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,760305e7ebd344459839c55d04c80cd5,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,595.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,ffb59f16f7e24bdb825336b1470b8d14,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,ffb59f16f7e24bdb825336b1470b8d14,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,899.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,a77ba968d4e444979dbf72781831b8b1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,a77ba968d4e444979dbf72781831b8b1,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1337.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,3f92d25523394c0bb11547b586033f3d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,3f92d25523394c0bb11547b586033f3d,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,2060.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,b3071e3008574bb5b10d2c12ea246e32,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,b3071e3008574bb5b10d2c12ea246e32,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,3047.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,62e19a872d124b9ca07b049e1a0b838e,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e0343d476f8141ddb88b6253f09e493d,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9949ef3715724bd687affdc3b885a793,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d3fd7d436c9b41deaa58eb2782e4f27b,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c3f5ae540842445db531175de627913a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bc0593c8fa4f4d249bfd664ba3cf9fe8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d1c8cc7b273e405fa235c83033aac209,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,db5b2b10c5604b1891dad02705605edb,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,cdc72a09cef34c16a78687bb87da6156,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,79fb971fa84e4311929d264ea512de58,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1cf5fcfc14dd40a78cd21f116ec8c292,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,917657b472624fe7b86917e186454661,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,9f58e751bd15401ebb68c1cf76859f26,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,309089faf6e545f5a6e7c7fdad26c118,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3051c9a884a349108d6037c2726c0128,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a32f9b0b7d1349fd8dc86fd2dcab63eb,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3051c9a884a349108d6037c2726c0128,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,8614.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,a32f9b0b7d1349fd8dc86fd2dcab63eb,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,4469.0,0.0
