time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-11-13 09:30:00-05:00,MLTrader,06406f7498424832b0ad1f93db020fde,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,826.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,9ec7ad865a8742a89a749e85027b4fc3,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,bf3a9ac6a5fa427187360d3d962ee2d6,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,567.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,de4aa8861c7c442da9ff528cbf7da752,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ff4c526fc7c642a08b2c0a0ea3aa8abe,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,f775424040054609a01a855cd6ec8266,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ffb72c4944c34075a4cd14d7fba1d293,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b58df07803e8490687e9fa80e529aa34,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,da5349db810e4392b6b8eb6477563868,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,979010d923d7455a89f1b166cc71acc9,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,78127026fe9e4c60926ca784be3cbf78,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,327aa237cdf94291b65dd3f1085e96f8,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,48ea5429cf644fd5821673f43faa02c9,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,61ac3854247d45a486aa043ba7dc25e6,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,851e059eae254fa89b810100a08666e9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,61ac3854247d45a486aa043ba7dc25e6,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,1702.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,851e059eae254fa89b810100a08666e9,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,928.0,0.0
