time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-19 09:30:00-05:00,MLTrader,0ca8725f876649228da24e0de0b0bb6e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,0ca8725f876649228da24e0de0b0bb6e,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,128.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,dbd5316a957a410b84f485553e5fddf4,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,cd4c9a7e3ac74389a4f9c93e11948c67,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,128.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,ec1f1f0d06aa44908c055dcb722483db,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,ec1f1f0d06aa44908c055dcb722483db,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,119.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,07ae833eca5041948d9a0367f94e79b3,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,15b4121b8d1e438f8bcd386964a2942e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,9cf256b9f81946e2a2fb3d28c85cacc4,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,f85713ee704349e498647df057354e5a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,9cf256b9f81946e2a2fb3d28c85cacc4,SPY,buy,market,fill,1,day,0.0,1,stock,428.44000244140625,119.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,f85713ee704349e498647df057354e5a,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,171.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,5e980800856c4fb0ab9704aee359573a,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,b4506aa2799449c28c090fe75c5058ec,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,f86a4a6f6f8d4933aa0b998d795d9652,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,1e54b90e72414544858fdc85e3f72755,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,f86a4a6f6f8d4933aa0b998d795d9652,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,171.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,1e54b90e72414544858fdc85e3f72755,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,25.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,63525dc13b33402d8816a0b64d7a773b,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,63525dc13b33402d8816a0b64d7a773b,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,122.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,4a64dbf1b3704ec2b2a4dc7f58ea32e6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,64be3c1efb134ba1a50e65808ab25139,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,25.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,1ba4e334966e4d9297e4437dbe094d88,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,1ba4e334966e4d9297e4437dbe094d88,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,165.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,eb8572b503ea44869666826f383d908f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,eb8572b503ea44869666826f383d908f,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,253.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,f42d6aea2e444a179ed8b366cef73f21,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,f42d6aea2e444a179ed8b366cef73f21,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,382.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,b28255f38e97439786c48e5df9094320,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,b28255f38e97439786c48e5df9094320,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,568.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,e72b33a128574a818febbe625fc204b5,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,e72b33a128574a818febbe625fc204b5,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,875.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,f973e97d030a4d54abbf995cafa521cc,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,f973e97d030a4d54abbf995cafa521cc,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1294.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,fd830deee13b463cb9d8bd39fbc1c9ca,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5438f134b2c14ae1ba75cd53771668cf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,6b278ee7057f49a094a7c1242faf921c,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,086e457d6a744c17a8390e56bfdc7cf1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ccf152613bfc4fa0a79c2c29911bc877,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,99d2f90909f942f89a60d01fe95c2b40,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,87d9aa8b81c646ae8762e4fa1c4bf0b8,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,0425479ab3ab4e50982165774dcfec52,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b52c732002844cb085bfd7d2e6693e5f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2332e7f3b3df4b6ab7916170a1a54c70,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7454fe31b02041c5a576c6d0ef5a4c21,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,453669a15c5043eea2f67beaa930fb28,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b79e9f2d636c41589df713f357a3bf0a,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8438bd676db241e5aa6559df7143e2ff,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,276adc79a0e5428aa1081e3b8e7cd7d2,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,28208b5a20f948e3aee55c0d0eb22d89,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,276adc79a0e5428aa1081e3b8e7cd7d2,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,3659.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,28208b5a20f948e3aee55c0d0eb22d89,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,1898.0,0.0
